Ime županije;Ime grada/općine;MBR naselja;Ime naselja;RBR ulice/trga;Ime ulice/trga;Opis značenja imena ulice/trga
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1348;Klanac;klanac-usjek
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1349;Klanski put;Klana / naselje kod Rijeke
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1350;Klanjčić;Klanjčić / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1351;Klanječka ulica;Klanjec / grad, negdašnje trgovište u Hrvatskom zagorju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1352;Ulica Branka Klarića;"Branko Klarić / pjesnik; 1912-1945"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1353;Klekova ulica;Klek / planina u Dinarskom gorju (1182 mnv) kod Ogulina/Lika
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1355;Klekovačka ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1356;Ulica klenova;klen / drvo
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1357;Klenovac;Klenovac / naziv zemljišta po šumi klenova
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1358;Klenovnička ulica;Klenovnik / srednjovjekovni utvrđeni grad iz XIII st, od XVII st dvorac obitelji Drašković, kod Novog Marofa/Hrvatsko zagorje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1359;Klenovščak;Klenovščak / naziv zemljišta na kojem raste klen
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1360;Klesarski put;"put duž kojega su radionice klesara; kod groblja Mirogoj"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1361;Klin;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1362;Klinčaselska ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1363;Klinovec;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1364;Kliška ulica;Klis / srednjovjekovni kneževski i kraljevski grad Trpimirovića iz IX st, uskočka utvrda do turskog osvajanja 1537/Dalmacija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1365;Kloštarska ulica;Kloštar Ivanić / naselje kod Ivanić-Grada/Moslavina
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1366;Klovićeva ulica;"Julije Klović / ""minijaturist; 1498 - 1578"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1367;Ključarići;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1368;Ključka ulica;Ključ / srednjovjekovni utvrđeni grad, sjedište Sandalja Kosače, kasnije Stjepana Vukčića Kosače iz XV st/Bosna i Hercegovina
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1369;Kneginečka ulica;"Kneginec/kula «Kehne»/Andrijina kula / srednjovjekovni utvrđeni grad iz XI st kod; Gornjeg Kneginca/Hrvatsko zagorje"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1370;Ulica kneza Borne;Borna / knez Primorske Hrvatske, 810-821
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1371;Ulica kneza Branimira;Branimir / knez Primorske Hrvatske, 879-892
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1372;Ulica Ljudevita Posavskog;Ljudevit Posavski / knez Panonske Hrvatske, 810-823
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1373;Ulica kneza Mislava;Mislav / knez Primorske Hrvatske, 835-845
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1374;Ulica kneza Mutimira;Mutimir / knez Primorske Hrvatske, 892-910
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1375;Ulica kneza Višeslava;Višeslav / knez Primorske Hrvatske, IX st
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1376;Knezovečki put;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1377;Knežija;Knežija / naselje zapadno od negdašnjeg Predgrada Save, nastalo nakon ukidanja feudalno-kmetskih odnosa u XIX st/predjel grada Zagreba
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1378;Kninska ulica;Knin / grad u Dalmaciji, negdašnje sjedište hrvatskih vladara
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1379;Kobaridska ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1380;Kobasići;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1381;Kobaška ulica;Slavonski kobaš / naselje kod Oriovca/Posavina
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1382;Kobilićka ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1383;Ulica Nikole Kollera;"Nikola Koller / ""trgovac, jedan od utemeljitelja Prve hrvatske štedionice; 1806 - 1876"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1384;Kolarova ulica;"Slavko Kolar / književnik; 1891-1963"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1385;Ulica Kolarove Breze;Breza / novela Slavka Kolara
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1386;Koledinečka ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1387;Koledovčina;Koledovčina / negdašnji kaptolski posjed na kome se nalazio prijelaz skelom preko Save
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1390;Komarevska ulica;Donje i Gornje Komarevo / naselja Grada Petrinje/Pokuplje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1391;Komarski put;Komar / planina u Bosni i Hercegovini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1392;Kombolova ulica;"Mihovil Kombol / povjesničar književnosti i prevoditelj; 1883-1955"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1393;Komedini;Komedin / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1394;Komiška ulica;Komiža / grad na otoku Visu
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1395;Komiški odvojak;Komiža / grad na otoku Visu
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1396;Komolačka ulica;Komolac / naselje kod Dubrovnika
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1397;Komušari;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1398;Konavoska ulica;Konavle / područje kod Dubrovnika
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1399;Končanički put;Končanica / naselje kod Grubišnog Polja/Bjelovarsko-bilogorski kraj
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1400;Ulica Antuna Kontaka;"Antun Kontak / ""obrtnik, utemeljitelj Obrtne udruge za štednju i predujam i suosnivač Prve hrvatske obrtne banke; 1847 - 1926"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1401;Ulica kontese Nere;"kontesa Nera / glavni lik istoimenog romana iz ciklusa ""Grička vještica"" Marije Jurić Zagorke"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1402;Konjička ulica;Konjic/Prkanj / stari grad na Neretvi/Bosna i Hercegovina
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1403;Konjščinska ulica;Konjščina / naselje u Hrvatskom zagorju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1404;Konjščinski zavoj;Konjščina / naselje u Hrvatskom zagorju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1405;Kopačevski put;Kopačevo / naselje kod parka prirode Kopački rit/Baranja
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1406;Kopanička ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1407;Koparska ulica;Kopar / grad na istarskoj obali/Slovenija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1408;Kopčevečka ulica;Kopčevec / naselje kod Dugog Sela
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1409;Kopernikova ulica;"Nikola Kopernik/Nicholas Copernicus / poljski astronom; 1473-1543"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1410;Koprivnička ulica;Koprivnica / grad u Podravini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1411;Ulica Vilima Korajca;"Vilim Korajac / svećenik, književnik; 1839-1899"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1412;Korana;Korana / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1413;Koranska ulica;Korana / rijeka kupskog porječja
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1414;Korčulanska ulica;Korčula / otok i grad u Dalmaciji
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1415;Kordeji;Kordej / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1416;Kordunska ulica;Kordun/cordon militaire / regija središnje Hrvatske omeđena rijekama Koranom, Mrežnicom i Glinom, dio negdašnje Vojne krajine
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1417;Korenička ulica;Korenica / naselje kod Plitvičkih jezera/Lika
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1418;Korenova ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1419;Koritnička ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1420;Korito;ulica nazvana po negdašnjem koritu potoka
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1421;Kormani;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1423;Kornatska ulica;Kornati / otočje i nacionalni park u srednjoj Dalmaciji
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1424;Kornićka ulica;Kornić / naselje kod Punta na otoku Krku
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1425;Kosa;kosa, ukošeno zemljište
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1426;Kosa I. odvojak;kosa, ukošeno zemljište
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1427;Kosainščak;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1428;Kosići;Kosić / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1429;Kosinci;Kosinec / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1430;Kosinjska ulica;Gornji i Donji Kosinj / naselja uz rijeku Liku kod Perušića/Lika
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1431;Ulica Ivana Kosirnika;"Ivan Kosirnik / liječnik, suosnivač Hrvatskog sokola, Hrvatskog planinarskog društva i Hrvatskog sklizalačkog društva; 1847-1924"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1433;Kosorova ulica;"Josip Kosor / književnik; 1879-1961"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1434;Kostanjek;Kostanjek / negdašnji zaselak, kaptolski posjed podno Suseda
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1435;Kostanjevec;Kostanjevec / naziv zemljišta/kostanj - kesten
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1436;Kostelska ulica;Kostel / srednjovjekovni utvrđeni grad iz XIII st kod Pregrade/Hrvatsko zagorje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1437;Kostrenska ulica;Kostrena / naselje kod Rijeke
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1438;Košljunska ulica;Košljun / otočić i franjevački samostan/Krk
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1439;Košnička ulica;Košnica / naselje kod Desinića/Hrvatsko zagorje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1440;Koštacin;Koštacin / katastarski naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1441;Kotarnica;Kotarnica / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1442;Kotoripska ulica;Kotoriba / naselje u Međimurju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1443;I. Kotoripski odvojak;Kotoriba / naselje u Međimurju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1444;II. Kotoripski odvojak;Kotoriba / naselje u Međimurju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1445;III. Kotoripski odvojak;Kotoriba / naselje u Međimurju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1447;Kotorska ulica;Kotor / najstariji predjel grada Crikvenice/Hrvatsko primorje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1448;Kotov breg;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1449;Koturaška cesta;mjesto na kojem su se odvijale koturaške trke/kotur-bicikl
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1450;Ulica Milovana Kovačevića;"Milovan Kovačević / arhitekt; 1905-1946"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1451;Ulica Ferde Kovačevića;"Ferdo Kovačević / ""slikar; 1870 -1927"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1452;Ulica Ante Kovačića;"Ante Kovačić / književnik; 1854-1889"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1453;Ulica Viktora Kovačića;"Viktor Kovačić / arhitekt; 1874-1924"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1454;Kovačići;Kovačić / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1455;Kovinska ulica;ulica nazvana po kovini, metalu
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1456;Kozarčaninova ulica;"Ivo Kozarčanin / književnik; 1911-1941"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1457;Kozarčev vijenac;"Josip Kozarac / književnik; 1858-1906"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1458;Ulica Josipa Kozarca;"Josip Kozarac / književnik; 1858-1906"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1459;Ulica Kozarčeve Tene;Tena / glavni lik istoimene pripovjetke Josipa Kozarca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1460;Stube Ivana Kozarca;"Ivan Kozarac / književnik; 1885-1910"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1461;Kozari;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1462;Kozari bok;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1463;Kozari bok I. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1464;Kozari bok II. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1465;Kozari bok III. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1466;Kozari bok IV. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1467;Kozari bok V. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1468;Kozari bok VI. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1469;Kozari bok VII. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1470;Kozari bok VIII. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1471;Kozari bok IX. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1472;Kozari I. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1473;Kozari II. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1474;I. Kozari put;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1475;I. Kozari put I. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1476;I. Kozari put II. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1477;I. Kozari put III. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1478;I. Kozari put IV. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1479;I. Kozari put V. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1480;I. Kozari put VI. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1481;I. Kozari put VII. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1482;I. Kozari put VIII. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1483;I. Kozari put IX. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1484;I. Kozari put X. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1485;I. Kozari put XI. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1486;I. Kozari put XII. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1487;I. Kozari put XIII. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1488;I. Kozari put XIV. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1489;I. Kozari put XV. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1490;I. Kozari put XVI. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1491;I. Kozari put XVII. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1492;I. Kozari put XVIII. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1493;I. Kozari put XIX. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1494;I. Kozari put XX. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1495;I. Kozari put XIIa odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1496;II. Kozari put;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1497;II. Kozari put I. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1498;II. Kozari put II. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1499;II. Kozari put III. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1500;III. Kozari put;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1501;III. Kozari put II. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1502;III. Kozari put III. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1504;III. Kozari put IV. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1505;Kozjačić;Kozjačić / ogranak ulice Kozjak
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1506;Kozjačka ulica;Kozjak / najveće (0,83 km?) i najdublje (46 m) jezero u nacionalnom parku Plitvička jezera/skupina Gornjih jezera
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1507;Kozjak;Kozjak / prostranstvo za ispašu koza/predjel grada Zagreba
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1508;Kozjak I. odvojak;Kozjak / prostranstvo za ispašu koza/predjel grada Zagreba
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1509;Kožarska ulica;ulica nazvana po obrtnicima kožarima
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1510;Kožarske stube;stube nazvane po Kožarskoj ulici
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1511;Kožinčev breg;"Zvonko Kožinec / ""sudionik NOB - a; 1915 - 1945"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1512;Kožinčev I. odvojak;Kožinec / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1513;Kožinčev II. odvojak;Kožinec / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1514;Kožinčev put;Kožinec / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1515;Krajiška ulica;Vojna krajina / pogranično obrambeno područje, od vremena Matije Korvina do 1881
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1516;Ulica kralja Držislava;Stjepan Držislav / hrvatski kralj, 969-997
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1517;Ulica Ivana Kralja;"Ivan Kralj / svećenik, dobrotvor; 1792-1878"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1518;Ulica kralja Zvonimira;Dmitar Zvonimir / hrvatski kralj, 1075-1089
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1519;Kraljevčanska ulica;Kraljevčani / naselje kod Petrinje/Pokuplje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1520;Kraljevec;Kraljevec / negdašnji gradski posjed
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1521;Kraljevec II.;Kraljevec / negdašnji gradski posjed
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1522;Kraljevečki odvojak;Kraljevec / negdašnji gradski posjed
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1523;Kraljevečki ogranak;Kraljevec / negdašnji gradski posjed
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1524;Kraljevička ulica;Kraljevica / grad u Hrvatskom primorju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1525;Ulica Miroslava Kraljevića;"Miroslav Kraljević / ""slikar i grafičar; 1885 - 1913"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1526;Kraljevrški put;Kraljev Vrh / naselje kod Donje Stubice/Hrvatsko zagorje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1527;Kralji;Kralj / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1528;Ulica kraljice Jelene;"Jelena Slavna / žena kralja Mihajla Krešimira, hrvatska kraljica; † 976"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1529;Kramarići;Kramarić / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1530;Ulica Silvija Strahimira Kranjčevića;"Silvije Strahimir Kranjčević / pjesnik; 1865-1908"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1531;Krapanjska ulica;Krapanj / najniži (1,25 mnv) i najmanji naseljeni otok na Jadranu
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1532;Ulica Dragutina Krapeca;"Dragutin Krapec / ""sudionik NOB - a; 1906 - 1944"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1533;Krapinska ulica;Krapina / grad u Hrvatskom zagorju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1534;Krašićka ulica;Krašić / naselje u dolini rijeke Kupčine/Jaskansko prigorje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1535;Kratki dol;Kratki dol / starije ime područja prije izgradnje pavlinskog samostana u Remetama
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1536;Kravarska ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1537;Kravarščani;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1538;Krbavska ulica;Krbava / naselje i rijeka ponornica u Lici
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1539;Krča;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1540;Krčec;Krčec / naziv iskrčenog zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1541;Krčelićeva ulica;"Baltazar Adam Krčelić / kanonik, povjesničar; 1715-1778"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1543;Krčka ulica;Krka / rijeka jadranskog slijeva/Dalmacija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1545;Kredarička ulica;Kredarica / vrh u Kamničko - Savinjskim Alapama ( 2515 mnv )/Slovenija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1546;Kreševska ulica;Kreševo / grad u Bosni i Hercegovini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1547;Ulica Mije Krešića;"Mijo Krešić / ""trgovac i kulturni djelatnik; 1818 - 1888"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1548;Ulica Franje Krežme;"Franjo Krežma / ""violinist i skladatelj; 1862 -1881"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1549;Krijesnice;krijesnica, kukac
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1550;Krijesničke stube;krijesnica, kukac
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1551;Ulica Ignjata Kristijanovića;"Ignac/Ignjat Kristijanović / svećenik, književnik i prevoditelj; 1796-1884"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1552;Kriška ulica;Križ / naselje kod Ivanić-Grada/Moslavina
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1553;Krištanovečka ulica;Krištanovec / naselje kod Čakovca/Međimurje
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1554;Krivajska ulica;Krivaja / rijeka u Bosni i Hercegovini
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1555;Kriveljski put;Kriveljska reka / rijeka moravskog porječja/Srbija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1556;Ulica Tomislava Krizmana;"Tomislav Krizman / slikar i grafičar; 1882-1955"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;1557;Križajeva ulica;"Josip Križaj / ""operni pjevač; 1887 - 1968"""
